,scores,labels
4066,0.011476401,0
4067,0.014710909,0
4068,0.09405336,0
4069,0.009865832,0
4070,0.010067546,0
4071,0.006459416,0
4072,0.02774034,0
4073,0.024281107,0
4074,0.009266018,0
4075,0.003928736,0
4076,0.03183203,0
4077,0.009196026,0
4078,0.01653,0
4079,0.024087952,0
4080,0.03391607,0
4081,0.0645618,0
4082,0.006633904,0
4083,0.029132506,0
4084,0.025750667,0
4085,0.015133281,0
4086,0.026874444,0
4087,0.007850816,0
4088,0.028019896,0
4089,0.010132445,0
4090,0.0113585275,0
4091,0.006173156,0
4092,0.058759507,0
4093,0.007491947,0
4094,0.019037908,0
4095,0.013586495,0
4096,0.021253478,0
4097,0.025855815,0
4098,0.022604933,0
4099,0.04734891,0
4100,0.03661241,0
4101,0.011383113,0
4102,0.030648239,0
4103,0.01119557,0
4104,0.008787261,0
4105,0.021278134,0
4106,0.008628538,0
4107,0.014917691,0
4108,0.019245585,0
4109,0.034028903,0
4110,0.097185776,0
4111,0.007909698,0
4112,0.020145802,0
4113,0.025115287,0
4114,0.020517172,0
4115,0.052288298,0
4116,0.015873965,0
4117,0.019206852,0
4118,0.0122135915,0
4119,0.035632603,0
4120,0.007598025,0
4121,0.02894645,0
4122,0.018493764,0
4123,0.02189689,0
4124,0.0069609266,0
4125,0.029218892,0
4126,0.02069602,0
4127,0.013460763,0
4128,0.025595373,0
4129,0.039147716,0
4130,0.013975634,0
4131,0.016957914,0
4132,0.011992513,0
4133,0.02293812,0
4134,0.010046681,0
4135,0.023869215,0
4136,0.013837761,0
4137,0.013545095,0
4138,0.021048762,0
4139,0.052346442,0
4140,0.018148353,0
4141,0.031314865,0
4142,0.018013258,0
4143,0.0076386877,0
4144,0.018213874,0
4145,0.03251666,0
4146,0.07869356,0
4147,0.034575127,0
4148,0.01934848,0
4149,0.01912536,0
4150,0.10718087,0
4151,0.031859282,0
4152,0.018724345,0
4153,0.06501084,0
4154,0.01754696,0
4155,0.021151317,0
4156,0.017450074,0
4157,0.01244442,0
4158,0.02197503,0
4159,0.027347924,0
4160,0.021094142,0
4161,0.018586649,0
4162,0.021090265,0
4163,0.011786001,0
4164,0.018865434,0
4165,0.02380557,0
4166,0.041709688,0
4167,0.016158607,0
4168,0.032948308,0
4169,0.014146251,0
4170,0.017409593,0
4171,0.010607055,0
4172,0.016078766,0
4173,0.02840478,0
4174,0.017334787,0
4175,0.016025584,0
4176,0.02541931,0
4177,0.030277299,0
4178,0.010776277,0
4179,0.017744323,0
4180,0.013592372,0
4181,0.06099634,0
4182,0.014915174,0
4183,0.030953286,0
4184,0.012798006,0
4185,0.0048221867,0
4186,0.01586012,0
4187,0.00875296,0
4188,0.002479917,0
4189,0.09962858,0
4190,0.04367758,0
4191,0.002884405,0
4192,0.011190154,0
4193,0.0065435534,0
4194,0.0044595203,0
4195,0.0045070704,0
4196,0.028034987,0
4197,0.0059184744,0
4198,0.013649842,0
4199,0.025063297,0
4200,0.035027612,0
4201,0.01918975,0
4202,0.03517193,0
4203,0.0226996,0
4204,0.028409528,0
4205,0.10871839,0
4206,0.012510941,0
4207,0.0066833547,0
4208,0.04162668,0
4209,0.031258084,0
4210,0.09484125,0
4211,0.021960625,0
4212,0.14947362,0
4213,0.022727842,0
4214,0.008387253,0
4215,0.0070025916,0
4216,0.008223667,0
4217,0.009384687,0
4218,0.055905458,0
4219,0.040387843,0
4220,0.01432874,0
4221,0.005971891,0
4222,0.012447916,0
4223,0.009570172,0
4224,0.03653018,0
4225,0.035574812,0
4226,0.025269497,0
4227,0.023985697,0
4228,0.009973478,0
4229,0.0083886795,0
4230,0.03809429,0
4231,0.011292465,0
4232,0.027429612,0
4233,0.04893574,0
4234,0.010673924,0
4235,0.055304028,0
4236,0.014085599,0
4237,0.007420825,0
4238,0.033845365,0
4239,0.1136227,0
4240,0.021751927,0
4241,0.037807778,0
4242,0.0048530144,0
4243,0.0023710201,0
4244,0.036490396,0
4245,0.011814335,0
4246,0.011709519,0
4247,0.02894702,0
4248,0.06182352,0
4249,0.003975919,0
4250,0.07058659,0
4251,0.020095438,0
4252,0.02133158,0
4253,0.014349826,0
4254,0.011230869,0
4255,0.008801475,0
4256,0.042360425,0
4257,0.016669594,0
4258,0.012617748,0
4259,0.014332148,0
4260,0.032562867,0
4261,0.074074,0
4262,0.02238593,0
4263,0.10676351,0
4264,0.0054040607,0
4265,0.005780442,0
4266,0.006085945,0
4267,0.016008332,0
4268,0.009681687,0
4269,0.013473704,0
4270,0.025222309,0
4271,0.007915923,0
4272,0.008190109,0
4273,0.031628344,0
4274,0.01994482,0
4275,0.028342677,0
4276,0.0059176064,0
4277,0.038765553,0
4278,0.00871744,0
4279,0.021613961,0
4280,0.021740941,0
4281,0.05687133,0
4282,0.018108808,0
4283,0.0181396,0
4284,0.030690862,0
4285,0.036321174,0
4286,0.0076880283,0
4287,0.012973275,0
4288,0.058951408,0
4289,0.010572391,0
4290,0.022531888,0
4291,0.06010914,0
4292,0.007841895,0
4293,0.029535713,0
4294,0.012156214,0
4295,0.019434847,0
4296,0.014921194,0
4297,0.009637706,0
4298,0.024812631,0
4299,0.058145836,0
4300,0.008498136,0
4301,0.024625005,0
4302,0.0048811594,0
4303,0.05385638,0
4304,0.03897761,0
4305,0.14574963,0
4306,0.09496185,0
4307,0.0076576737,0
4308,0.018900536,0
4309,0.0130934855,0
4310,0.017083934,0
4311,0.042182017,0
4312,0.028794836,0
4313,0.04298282,0
4314,0.008637345,0
4315,0.01638766,0
4316,0.025613725,0
4317,0.019247359,0
4318,0.010974655,0
4319,0.024216862,0
4320,0.088665925,0
4321,0.017148212,0
4322,0.041694794,0
4323,0.005883235,0
4324,0.009235898,0
4325,0.019354137,0
4326,0.006968516,0
4327,0.003430889,0
4328,0.009969625,0
4329,0.010689745,0
4330,0.011669815,0
4331,0.016332705,0
4332,0.028832583,0
4333,0.023316849,0
4334,0.020088641,0
4335,0.009529013,0
4336,0.003042275,0
4337,0.016769314,0
4338,0.01142853,0
4339,0.032300867,0
4340,0.005219335,0
4341,0.009704388,0
4342,0.012966278,0
4343,0.025514618,0
4344,0.01806089,0
4345,0.006607957,0
4346,0.019430459,0
4347,0.007424959,0
4348,0.013838913,0
4349,0.006664041,0
4350,0.022898007,0
4351,0.028861146,0
4352,0.011540815,0
4353,0.005446828,0
4354,0.02219363,0
4355,0.0129929865,0
4356,0.037991654,0
4357,0.026247967,0
4358,0.011043592,0
4359,0.006052553,0
4360,0.01580497,0
4361,0.021582458,0
4362,0.013208342,0
4363,0.016877051,0
4364,0.021894949,0
4365,0.02150642,0
4366,0.10738288,0
4367,0.042873725,0
4368,0.01897262,0
4369,0.010330009,0
4370,0.010739445,0
4371,0.02777508,0
4372,0.009622748,0
4373,0.012239024,0
4374,0.0532107,0
4375,0.022353351,0
4376,0.014400381,0
4377,0.033369556,0
4378,0.02766552,0
4379,0.01737885,0
4380,0.021062937,0
4381,0.044613373,0
4382,0.01885546,0
4383,0.0024816368,0
4384,0.0051362393,0
4385,0.056511704,0
4386,0.03366594,0
4387,0.029615853,0
4388,0.08811483,0
4389,0.02532081,0
4390,0.0013170848,0
4391,0.06363085,0
4392,0.017605066,0
4393,0.020263659,0
4394,0.037569005,0
4395,0.042410802,0
4396,0.0155208595,0
4397,0.014602456,0
4398,0.023095649,0
4399,0.01155766,0
4400,0.017943071,0
4401,0.010579316,0
4402,0.06342552,0
4403,0.0036420848,0
4404,0.024390135,0
4405,0.016938593,0
4406,0.009845037,0
4407,0.004192137,0
4408,0.0074281716,0
4409,0.032366697,0
4410,0.026312962,0
4411,0.048414774,0
4412,0.020339683,0
4413,0.0072953305,0
4414,0.044195283,0
4415,0.0206407,0
4416,0.022198003,0
4417,0.060308356,0
4418,0.02099989,0
4419,0.033135384,0
4420,0.015539231,0
4421,0.0120965345,0
4422,0.071041286,0
4423,0.10898432,0
4424,0.008287625,0
4425,0.011981961,0
4426,0.006460801,0
4427,0.0064305165,0
4428,0.011060692,0
4429,0.0052820975,0
4430,0.02650172,0
4431,0.032401945,0
4432,0.022001393,0
4433,0.0071609747,0
4434,0.022820769,0
4435,0.07464059,0
4436,0.011136554,0
4437,0.010496846,0
4438,0.026090844,0
4439,0.03953105,0
4440,0.025149412,0
4441,0.049714524,0
4442,0.030090248,0
4443,0.036319125,0
4444,0.013972248,0
4445,0.026061274,0
4446,0.017283821,0
4447,0.042417284,0
4448,0.10973639,0
4449,0.029906258,0
4450,0.008830835,0
4451,0.010080795,0
4452,0.0125788385,0
4453,0.011768927,0
4454,0.01503242,0
4455,0.02829984,0
4456,0.020346507,0
4457,0.032984037,0
4458,0.011636798,0
4459,0.007488929,0
4460,0.025537567,0
4461,0.06779803,0
4462,0.017107414,0
4463,0.038773376,0
4464,0.016347207,0
4465,0.07741533,0
4466,0.031633038,0
4467,0.016445884,0
4468,0.024486793,0
4469,0.008234288,0
4470,0.0045442088,0
4471,0.016957063,0
4472,0.026808258,0
4473,0.033454776,0
4474,0.014376879,0
4475,0.0053105713,0
4476,0.08980785,0
4477,0.016525328,0
4478,0.04598238,0
4479,0.011023597,0
4480,0.011274427,0
4481,0.024987876,0
4482,0.020271895,0
4483,0.009291603,0
4484,0.03808289,0
4485,0.053490464,0
4486,0.016639756,0
4487,0.016802654,0
4488,0.01302664,0
4489,0.014990602,0
4490,0.02590071,0
4491,0.06643869,0
4492,0.061916232,0
4493,0.030386284,0
4494,0.30717215,0
4495,0.019534094,0
4496,0.025191287,0
4497,0.019293258,0
4498,0.04024612,0
4499,0.014604844,0
4500,0.015923839,0
4501,0.018916769,0
4502,0.013238422,0
4503,0.024076395,0
4504,0.01455803,0
4505,0.0125462925,0
4506,0.016536623,0
4507,0.011373154,0
4508,0.02457946,0
4509,0.016051006,0
4510,0.020656057,0
4511,0.05153722,0
4512,0.04117223,0
4513,0.040485647,0
4514,0.05904534,0
4515,0.024581172,0
4516,0.015905328,0
4517,0.01965485,0
4518,0.035228442,0
4519,0.011816839,0
4520,0.00765706,0
4521,0.019376587,0
4522,0.006984496,0
4523,0.012974446,0
4524,0.013201579,0
4525,0.029850189,0
4526,0.014576482,0
4527,0.015753599,0
4528,0.01333235,0
4529,0.029035188,0
4530,0.018518707,0
4531,0.016834823,0
4532,0.03388048,0
4533,0.024621239,0
4534,0.029627906,0
4535,0.011457832,0
4536,0.04882693,0
4537,0.012036049,0
4538,0.010243924,0
4539,0.050132778,0
4540,0.0079171425,0
4541,0.05962522,0
4542,0.007874747,0
4543,0.01665449,0
4544,0.008009727,0
4545,0.08457651,0
4546,0.019677222,0
4547,0.04065076,0
4548,0.049896616,0
4549,0.018684443,0
4550,0.044594027,0
4551,0.03149713,0
4552,0.00452507,0
4553,0.000636391,0
4554,0.2580522,0
4555,0.010683366,0
4556,0.020402212,0
4557,0.022039568,0
4558,0.008048369,0
4559,0.003095285,0
4560,0.040880434,0
4561,0.04150215,0
4562,0.01980671,0
4563,0.014484772,0
4564,0.019164508,0
4565,0.015176342,0
4566,0.0362015,0
4567,0.029443232,0
4568,0.015946895,0
4569,0.006081283,0
4570,0.021980884,0
4571,0.05573887,0
4572,0.0057535777,0
4573,0.0040733726,0
4574,0.0025796264,0
4575,0.022477604,0
4576,0.010453994,0
4577,0.010310662,0
4578,0.014996578,0
4579,0.006240153,0
4580,0.0005890142,0
4581,0.04174928,0
4582,0.0068183094,0
4583,0.061470505,0
4584,0.0076592793,0
4585,0.19799909,0
4586,0.031231979,0
4587,0.0076702377,0
4588,0.011662255,0
4589,0.027188601,0
4590,0.013037013,0
4591,0.0109578185,0
4592,0.05842656,0
4593,0.039550472,0
4594,0.014324506,0
4595,0.026631935,0
4596,0.015401868,0
4597,0.019691428,0
4598,0.02102693,0
4599,0.00408436,0
4600,0.020999217,0
4601,0.012053897,0
4602,0.03682735,0
4603,0.020197935,0
4604,0.0052409847,0
4605,0.027102176,0
4606,0.007277422,0
4607,0.0104268575,0
4608,0.027371436,0
4609,0.024849337,0
4610,0.006288241,0
4611,0.020543898,0
4612,0.013817737,0
4613,0.008386415,0
4614,0.007970019,0
4615,0.016511971,0
4616,0.028644048,0
4617,0.01190496,0
4618,0.021920258,0
4619,0.019211682,0
4620,0.027921634,0
4621,0.042766202,0
4622,0.014177581,0
4623,0.012294346,0
4624,0.043442503,0
4625,0.023112321,0
4626,0.05365461,0
4627,0.015601877,0
4628,0.024933007,0
4629,0.031368636,0
4630,0.036467906,0
4631,0.010829737,0
4632,0.031771258,0
4633,0.0141283665,0
4634,0.036691993,0
4635,0.03291682,0
4636,0.00443182,0
4637,0.02159896,0
4638,0.012573822,0
4639,0.02992618,0
4640,0.008545406,0
4641,0.022182923,0
4642,0.017815195,0
4643,0.100349605,0
4644,0.019790737,0
4645,0.05032341,0
4646,0.036323793,0
4647,0.014174824,0
4648,0.020543989,0
4649,0.036052093,0
4650,0.024094965,0
4651,0.012077389,0
4652,0.03344475,0
4653,0.01850162,0
4654,0.024180245,0
4655,0.017108921,0
4656,0.032298636,0
4657,0.0071529537,0
4658,0.016887961,0
4659,0.1398499,0
4660,0.019330475,0
4661,0.007807545,0
4662,0.016816644,0
4663,0.017157098,0
4664,0.023824684,0
4665,0.032606684,0
4666,0.022242261,0
4667,0.022685917,0
4668,0.059417445,0
4669,0.041776873,0
4670,0.009937737,0
4671,0.012251585,0
4672,0.010958794,0
4673,0.015304158,0
4674,0.022773767,0
4675,0.04118687,0
4676,0.047209598,0
4677,0.015083476,0
4678,0.005650322,0
4679,0.0021250385,0
4680,0.014884751,0
4681,0.02706012,0
4682,0.031636644,0
4683,0.06458403,0
4684,0.017187838,0
4685,0.008231881,0
4686,0.020854857,0
4687,0.017386034,0
4688,0.05750894,0
4689,0.019230166,0
4690,0.009754638,0
4691,0.035441853,0
4692,0.005671589,0
4693,0.009666347,0
4694,0.020005537,0
4695,0.02419974,0
4696,0.021621335,0
4697,0.037612554,0
4698,0.0067519145,0
4699,0.016507067,0
4700,0.018642494,0
4701,0.012683002,0
4702,0.021760823,0
4703,0.056072753,0
4704,0.01872519,0
4705,0.017642858,0
4706,0.022836836,0
4707,0.010684095,0
4708,0.024580657,0
4709,0.016365299,0
4710,0.035730433,0
4711,0.06715247,0
4712,0.07548113,0
4713,0.044583913,0
4714,0.017285107,0
4715,0.011118928,0
4716,0.0098002255,0
4717,0.01382543,0
4718,0.008381423,0
4719,0.012142296,0
4720,0.015369934,0
4721,0.00741033,0
4722,0.026472708,0
4723,0.026354583,0
4724,0.010242989,0
4725,0.015986271,0
4726,0.025430262,0
4727,0.03469659,0
4728,0.008033513,0
4729,0.025331499,0
4730,0.018478902,0
4731,0.011826494,0
4732,0.08496359,0
4733,0.021553347,0
4734,0.0058287187,0
4735,0.009675207,0
4736,0.0058145756,0
4737,0.01701826,0
4738,0.013210699,0
4739,0.008806433,0
4740,0.03131664,0
4741,0.013270953,0
4742,0.017190024,0
4743,0.012826138,0
4744,0.03551635,0
4745,0.00962961,0
4746,0.0057778885,0
4747,0.01099954,0
4748,0.026010655,0
4749,0.008653595,0
4750,0.021561444,0
4751,0.019754635,0
4752,0.022382472,0
4753,0.0109558385,0
4754,0.05328782,0
4755,0.0053436523,0
4756,0.0058864434,0
4757,0.009620237,0
4758,0.023184704,0
4759,0.021225909,0
4760,0.02566351,0
4761,0.018895734,0
4762,0.036001272,0
4763,0.029508112,0
4764,0.013048511,0
4765,0.031070989,0
4766,0.036431015,0
4767,0.0071690194,0
4768,0.030554231,0
4769,0.02036877,0
4770,0.008566044,0
4771,0.015844366,0
4772,0.013370442,0
4773,0.003476689,0
4774,0.026882585,0
4775,0.059984334,0
4776,0.013349047,0
4777,0.0078083724,0
4778,0.017214924,0
4779,0.013947107,0
4780,0.009973153,0
4781,0.12448718,0
4782,0.015645612,0
4783,0.061137788,0
4784,0.04831773,0
4785,0.026706845,0
4786,0.015626516,0
4787,0.018471729,0
4788,0.035662066,0
4789,0.012544635,0
4790,0.012291478,0
4791,0.03742778,0
4792,0.03325442,0
4793,0.01806976,0
4794,0.048377775,0
4795,0.08894509,0
4796,0.0712597,0
4797,0.009891915,0
4798,0.016958807,0
4799,0.012853782,0
4800,0.017715683,0
4801,0.014368186,0
4802,0.008885209,0
4803,0.031649116,0
4804,0.012722266,0
4805,0.021686291,0
4806,0.06740963,0
4807,0.05946029,0
4808,0.019114546,0
4809,0.007870462,0
4810,0.009881581,0
4811,0.021315517,0
4812,0.005060279,0
4813,0.008122608,0
4814,0.020604648,0
4815,0.012732536,0
4816,0.019571653,0
4817,0.018112093,0
4818,0.013757254,0
4819,0.0133788,0
4820,0.023128888,0
4821,0.006149836,0
4822,0.00805023,0
4823,0.2538196,0
4824,0.0122072045,0
4825,0.034071475,0
4826,0.045542814,0
4827,0.014065701,0
4828,0.07109295,0
4829,0.011554315,0
4830,0.037866406,0
4831,0.013406398,0
4832,0.04383185,0
4833,0.013250882,0
4834,0.059057456,0
4835,0.014865193,0
4836,0.019124718,0
4837,0.012963624,0
4838,0.024738321,0
4839,0.028623084,0
4840,0.033446077,0
4841,0.028797619,0
4842,0.008540612,0
4843,0.0144807445,0
4844,0.029789679,0
4845,0.012242023,0
4846,0.041227996,0
4847,0.00858336,0
4848,0.014905354,0
4849,0.030758733,0
4850,0.016947515,0
4851,0.03086404,0
4852,0.03175338,0
4853,0.022814948,0
4854,0.009299775,0
4855,0.008926767,0
4856,0.015310593,0
4857,0.008622581,0
4858,0.007948242,0
4859,0.02695556,0
4860,0.022682728,0
4861,0.025563898,0
4862,0.010278261,0
4863,0.04299673,0
4864,0.019364117,0
4865,0.0102192415,0
4866,0.028011883,0
4867,0.08871159,0
4868,0.016411675,0
4869,0.008780908,0
4870,0.01791933,0
4871,0.032484565,0
4872,0.04299448,0
4873,0.012447489,0
4874,0.006850625,0
4875,0.008309269,0
4876,0.027368298,0
4877,0.021094196,0
4878,0.048548754,0
4879,0.025724936,0
4880,0.014866086,0
4881,0.047114808,0
4882,0.022454826,0
4883,0.027323818,0
4884,0.023744902,0
4885,0.005782847,0
4886,0.04661017,0
4887,0.01654726,0
4888,0.01572877,0
4889,0.008572323,0
4890,0.014376328,0
4891,0.04706777,0
4892,0.030884424,0
4893,0.0054736235,0
4894,0.13325468,0
4895,0.014637005,0
4896,0.004631862,0
4897,0.015231144,0
4898,0.015284835,0
4899,0.008207216,0
4900,0.013503894,0
4901,0.085547276,0
4902,0.019936472,0
4903,0.027524672,0
4904,0.07895764,0
4905,0.008795981,0
4906,0.013527547,0
4907,0.022423204,0
4908,0.028234245,0
4909,0.04936436,0
4910,0.032169096,0
4911,0.022059415,0
4912,0.013295953,0
4913,0.038098883,0
4914,0.011212488,0
4915,0.017349297,0
4916,0.024433495,0
4917,0.016771968,0
4918,0.023091419,0
4919,0.004307695,0
4920,0.01155999,0
4921,0.024528002,0
4922,0.040157862,0
4923,0.0068034464,0
4924,0.0053265486,0
4925,0.0049931495,0
4926,0.007923688,0
4927,0.020504093,0
4928,0.031325474,0
4929,0.016665524,0
4930,0.010938736,0
4931,0.047408834,0
4932,0.02942016,0
4933,0.016652524,0
4934,0.030114515,0
4935,0.028336039,0
4936,0.08185177,0
4937,0.004152256,0
4938,0.026288923,0
4939,0.03685483,0
4940,0.2660386,0
4941,0.015555537,0
4942,0.01750546,0
4943,0.032221165,0
4944,0.028793784,0
4945,0.024520129,0
4946,0.016018575,0
4947,0.019667367,0
4948,0.013779661,0
4949,0.023467882,0
4950,0.016671631,0
4951,0.018790692,0
4952,0.02242067,0
4953,0.04009336,0
4954,0.015019575,0
4955,0.041649412,0
4956,0.024589567,0
4957,0.031825148,0
4958,0.012086101,0
4959,0.034001734,0
4960,0.016664451,0
4961,0.03651234,0
4962,0.02760433,0
4963,0.0056382413,0
4964,0.026585437,0
4965,0.032571398,0
4966,0.046975587,0
4967,0.019421674,0
4968,0.011022237,0
4969,0.017433595,0
4970,0.057607763,0
4971,0.009066011,0
4972,0.010858703,0
4973,0.028294254,0
4974,0.02495753,0
4975,0.04053399,0
4976,0.015498513,0
4977,0.014921866,0
4978,0.01163011,0
4979,0.0297584,0
4980,0.018593863,0
4981,0.01720158,0
4982,0.028923698,0
4983,0.0876459,0
4984,0.03474884,0
4985,0.026812963,0
4986,0.027049022,0
4987,0.02336515,0
4988,0.01792315,0
4989,0.061652757,0
4990,0.05078529,0
4991,0.027136747,0
4992,0.043397866,0
4993,0.02159596,0
4994,0.0043863244,0
4995,0.009375521,0
4996,0.0378346,0
4997,0.017944874,0
4998,0.016749613,0
4999,0.0038223232,0
5000,0.01850357,0
5001,0.015462341,0
5002,0.009825814,0
5003,0.024327178,0
5004,0.027448248,0
5005,0.005020613,0
5006,0.029386654,0
5007,0.041210204,0
5008,0.06677051,0
5009,0.028274458,0
5010,0.010190686,0
5011,0.02745285,0
5012,0.012460731,0
5013,0.0133816,0
5014,0.022879744,0
5015,0.04094053,0
5016,0.032221135,0
5017,0.05161527,0
5018,0.022521596,0
5019,0.015108136,0
5020,0.017381014,0
5021,0.03137407,0
5022,0.033096783,0
5023,0.023850687,0
5024,0.010412975,0
5025,0.0056261336,0
5026,0.019407418,0
5027,0.035390507,0
5028,0.024884421,0
5029,0.021693336,0
5030,0.018622339,0
5031,0.015782032,0
5032,0.018673437,0
5033,0.018355407,0
5034,0.012825378,0
5035,0.02321876,0
5036,0.01982324,0
5037,0.008289347,0
5038,0.014578093,0
5039,0.01312446,0
5040,0.18232706,0
5041,0.027497884,0
5042,0.01850042,0
5043,0.1857561,0
5044,0.010082409,0
5045,0.03690901,0
5046,0.012571289,0
5047,0.014779108,0
5048,0.034266733,0
5049,0.041498415,0
5050,0.024779446,0
5051,0.024889275,0
5052,0.023133941,0
5053,0.06281622,0
5054,0.03052053,0
5055,0.012836518,0
5056,0.03439637,0
5057,0.03434424,0
5058,0.021651207,0
5059,0.01539847,0
5060,0.016041731,0
5061,0.022715388,0
5062,0.022082834,0
5063,0.027486425,0
5064,0.034045853,0
5065,0.15428418,0
5066,0.03752588,0
5067,0.017044604,0
5068,0.01801262,0
5069,0.012032785,0
5070,0.042051625,0
5071,0.057838857,0
5072,0.025379667,0
5073,0.033239152,0
5074,0.0234554,0
5075,0.04206621,0
5076,0.020213244,0
5077,0.021690577,0
5078,0.017892828,0
5079,0.030954998,0
5080,0.017733179,0
5081,0.023906473,0
5082,0.016545156,0
5083,0.018139461,0
5084,0.015642138,0
5085,0.03452861,0
5086,0.01930097,0
5087,0.04115592,0
5088,0.006331104,0
5089,0.013798581,0
5090,0.034345325,0
5091,0.040065046,0
5092,0.02369285,0
5093,0.03242022,0
5094,0.028670609,0
5095,0.020421054,0
5096,0.03086529,0
5097,0.011558026,0
5098,0.014625734,0
5099,0.0132980505,0
5100,0.024242336,0
5101,0.01490971,0
5102,0.03911925,0
5103,0.026815962,0
5104,0.020546688,0
5105,0.043704655,0
5106,0.015361564,0
5107,0.018564016,0
5108,0.015770404,0
5109,0.028809553,0
5110,0.024300525,0
5111,0.013388239,0
5112,0.042282898,0
5113,0.01103703,0
5114,0.013783099,0
5115,0.032788035,0
5116,0.03136012,0
5117,0.028509503,0
5118,0.021520229,0
5119,0.030647904,0
5120,0.024567345,0
5121,0.030409707,0
5122,0.019306185,0
5123,0.01332925,0
5124,0.037934586,0
5125,0.029437229,0
5126,0.0100726895,0
5127,0.023926295,0
5128,0.010945656,0
5129,0.0069157863,0
5130,0.04355973,0
5131,0.028444251,0
5132,0.009277335,0
5133,0.014662911,0
5134,0.06903324,0
5135,0.027258672,0
5136,0.049534205,0
5137,0.015786026,0
5138,0.021558579,0
5139,0.00809819,0
5140,0.007475211,0
5141,0.027490819,0
5142,0.023018679,0
5143,0.017905422,0
5144,0.009795728,0
5145,0.012688442,0
5146,0.01857169,0
5147,0.028068645,0
5148,0.009221348,0
5149,0.011573217,0
5150,0.037789352,0
5151,0.017448274,0
5152,0.00404775,0
5153,0.016103419,0
5154,0.034161996,0
5155,0.035623845,0
5156,0.016374813,0
5157,0.08626386,0
5158,0.005457804,0
5159,0.007315159,0
5160,0.024843121,0
5161,0.053471815,0
5162,0.021139678,0
5163,0.022398887,0
5164,0.013775823,0
5165,0.014478156,0
5166,0.013053176,0
5167,0.030144405,0
5168,0.035987593,0
5169,0.012995558,0
5170,0.018195953,0
5171,0.010640244,0
5172,0.013875412,0
5173,0.023808056,0
5174,0.06939836,0
5175,0.038700648,0
5176,0.012264095,0
5177,0.006761314,0
5178,0.0154583575,0
5179,0.015283483,0
5180,0.012142662,0
5181,0.23135568,0
5182,0.008136214,0
5183,0.020279419,0
5184,0.073802255,0
5185,0.02703248,0
5186,0.018206913,0
5187,0.004038658,0
5188,0.019870596,0
5189,0.0047564656,0
5190,0.013707286,0
5191,0.04836921,0
5192,0.101964764,0
5193,0.010202249,0
5194,0.029123368,0
5195,0.016520178,0
5196,0.015577481,0
5197,0.024335455,0
5198,0.013054477,0
5199,0.04006769,0
5200,0.008314877,0
5201,0.015719693,0
5202,0.010835642,0
5203,0.0132403,0
5204,0.0041275597,0
5205,0.013658277,0
5206,0.046165172,0
5207,0.0053052735,0
5208,0.018192248,0
5209,0.02242636,0
5210,0.022832325,0
5211,0.023510879,0
5212,0.03686134,0
5213,0.013715953,0
5214,0.040373657,0
5215,0.022624707,0
5216,0.011250286,0
5217,0.015432107,0
5218,0.020768538,0
5219,0.101986334,0
5220,0.048827678,0
5221,0.04408465,0
5222,0.0027657484,0
5223,0.012734719,0
5224,0.03386873,0
5225,0.0096867215,0
5226,0.016366128,0
5227,0.03348841,0
5228,0.014126453,0
5229,0.033234946,0
5230,0.016273236,0
5231,0.012876405,0
5232,0.023395099,0
5233,0.02412234,0
5234,0.0024245621,0
5235,0.016963646,0
5236,0.0050806436,0
5237,0.008651407,0
5238,0.016224284,0
5239,0.03340796,0
5240,0.0269444,0
5241,0.036357023,0
5242,0.023679154,0
5243,0.015013882,0
5244,0.0013554081,0
5245,0.009838956,0
5246,0.0072296415,0
5247,0.020425687,0
5248,0.01337785,0
5249,0.075483136,0
5250,0.038018793,0
5251,0.01587215,0
5252,0.014416963,0
5253,0.02074519,0
5254,0.010980395,0
5255,0.019878807,0
5256,0.034063738,0
5257,0.006595799,0
5258,0.008750851,0
5259,0.009145443,0
5260,0.016319208,0
5261,0.015076524,0
5262,0.050696816,0
5263,0.07906253,0
5264,0.014202316,0
5265,0.034121927,0
5266,0.026790643,0
5267,0.047959313,0
5268,0.017104793,0
5269,0.008416618,0
5270,0.02752651,0
5271,0.020601064,0
5272,0.022992574,0
5273,0.020234788,0
5274,0.029136881,0
5275,0.017234597,0
5276,0.053848963,0
5277,0.01597188,0
5278,0.021025538,0
5279,0.02295694,0
5280,0.024194794,0
5281,0.026309099,0
5282,0.012672239,0
5283,0.009483488,0
5284,0.022195034,0
5285,0.07286401,0
5286,0.05206552,0
5287,0.011475656,0
5288,0.009243417,0
5289,0.01817652,0
5290,0.010957679,0
5291,0.018842928,0
5292,0.022636535,0
5293,0.023909774,0
5294,0.0123523,0
5295,0.0063934196,0
5296,0.027288944,0
5297,0.047542468,0
5298,0.08484301,0
5299,0.017355269,0
5300,0.018089958,0
5301,0.013253544,0
5302,0.02183882,0
5303,0.009937336,0
5304,0.009912233,0
5305,0.042911354,0
5306,0.0043733236,0
5307,0.032539915,0
5308,0.018613745,0
5309,0.019786745,0
5310,0.009753012,0
5311,0.0039479807,0
5312,0.03391458,0
5313,0.033375256,0
5314,0.046424385,0
5315,0.017009856,0
5316,0.018385572,0
5317,0.017944628,0
5318,0.03262864,0
5319,0.007891859,0
5320,0.021163281,0
5321,0.03157609,0
5322,0.011942189,0
5323,0.04651766,0
5324,0.15834072,0
5325,0.014573957,0
5326,0.01288097,0
5327,0.011364041,0
5328,0.05828629,0
5329,0.012372402,0
